"uuid","key","media_type","value","created_timestamp","last_updated_timestamp","image","image_uuid","column1","id","mediatype","createdtimestamp","lastupdatedtimestamp"
"56fd98df-cd93-4587-a433-bb2e8c310303",source,,MBARI/VARS,,,"","6cae57db-b16f-469f-9572-e676b1a47d05",596,"",text/plain,"",""
"53524177-a875-43e3-8a6b-912c7efe1a27",source,,MBARI/VARS,,,"","6d040367-12aa-41bb-9766-00c10cb2eafc",598,"",text/plain,"",""
"9a6369e0-3426-4c81-9ba3-d8dc2a917ddb",source,,MBARI/VARS,,,"","6de233d2-d9c3-4bfd-9380-dc7f2aae8fcb",600,"",text/plain,"",""
e36fbe49-4ed9-4492-a481-ab943a2d7f61,source,,MBARI/VARS,,,"","6e3186d6-3835-45ad-a8b4-cbd536d90509",601,"",text/plain,"",""
"3346fae2-624b-49ed-8f59-92bfcc0ada13",source,,MBARI/VARS,,,"","6e804bc8-f63a-4892-bc5c-b13540e6a823",602,"",text/plain,"",""
"351f1e85-6b22-4aef-b5e0-5ac37f6fda3f",source,,MBARI/VARS,,,"","6ea5741c-e735-4a3f-bc41-08b1a98dcdfa",604,"",text/plain,"",""
"97cdeb23-551e-4b0d-a404-401e9c549b83",source,,MBARI/VARS,,,"","6ec57fa9-854c-449c-8e2b-e8413f5e6928",605,"",text/plain,"",""
"25bf3e72-2b24-4189-90cf-7e35511dd29d",source,,MBARI/VARS,,,"","6ed29fc2-93e8-40f7-a16a-052f6d8909b2",606,"",text/plain,"",""
"2ecef06b-3931-4c9a-9ab5-7ca503a17074",source,,MBARI/VARS,,,"","6f18f3b9-2452-4659-92c2-0ef5d9de8b10",607,"",text/plain,"",""
"3e0aa626-d0c1-4aa4-8615-91b888b36548",source,,MBARI/VARS,,,"","6f4b3148-4d5a-4e7a-8514-3e2ed9f033a4",608,"",text/plain,"",""
"3302d60d-ddad-4040-9968-f323c24168f1",source,,MBARI/VARS,,,"","706f1de0-8906-4e60-ba5a-0168649bc1c5",611,"",text/plain,"",""
f8e56f7d-6959-471f-8946-a4e0ba1fea27,source,,MBARI/VARS,,,"","707f7cc1-77a3-46f0-9adf-8af5ba10d303",612,"",text/plain,"",""
d20ab6ff-8533-4120-ba1e-31c0aca0511a,source,,MBARI/VARS,,,"","70cf9c95-4872-4f80-8c23-1268b4650738",613,"",text/plain,"",""
"66e44fc6-4d4c-48fb-9660-ad87395bdcab",source,,MBARI/VARS,,,"","70f3099f-c7be-4ae3-b035-ee7f101eb644",614,"",text/plain,"",""
d8ee8c0e-9722-421d-bf0e-b9c871a402cf,source,,MBARI/VARS,,,"","710f559f-5707-455a-83f1-37157220cfa7",615,"",text/plain,"",""
ef240d1e-8e73-4696-8f8d-2e9c3939ec90,source,,MBARI/VARS,,,"","71592a0f-aafb-412a-b854-2b78f8fb0549",616,"",text/plain,"",""
"374b3a00-4f21-4d72-82bc-c5fd750ce9f7",source,,MBARI/VARS,,,"","717fe05b-012e-4950-9e7f-3b471f8ce1d9",617,"",text/plain,"",""
d4a3d600-2d77-428d-a7d9-f9d888110db1,source,,MBARI/VARS,,,"","724f1f50-6039-464e-8341-bb99897fa50d",619,"",text/plain,"",""
c14fb422-5f54-4b89-bdb7-707f62ebb92e,source,,MBARI/VARS,,,"","727ef3fd-ac7f-4368-b1d5-aea20e5301c8",621,"",text/plain,"",""
e5403a6f-744a-43e9-9470-3dad27d1ef18,source,,MBARI/VARS,,,"","72c1765f-a3b8-4f64-aae3-cfe843079d62",623,"",text/plain,"",""
e4e95297-b340-44b5-b35b-8ec5b1cdfa4e,source,,MBARI/VARS,,,"","72f75c0e-f2bb-4e1f-987b-ccb63e368589",624,"",text/plain,"",""
"874b5840-bd1d-4d3e-805c-db9b908c5301",source,,MBARI/VARS,,,"","7323f241-4d39-43d0-80f8-589aa62fb3e5",626,"",text/plain,"",""
a6b3ba42-6f48-4823-a58f-d1a9eeaef3a5,source,,MBARI/VARS,,,"","7333c72e-724e-4273-bbb1-bc268baf08fb",627,"",text/plain,"",""
"67d40568-567e-4a3c-b4b6-85399af907a7",source,,MBARI/VARS,,,"","733cb3bb-edd6-4987-ae27-1f7d4fa80fa1",628,"",text/plain,"",""
"06466583-3997-41fb-a76a-dfb6c25ba112",source,,MBARI/VARS,,,"","7347a5fe-2f7a-4e4a-85d8-67c606fde7b5",630,"",text/plain,"",""
"379d2c71-1a1d-476e-84ee-4f678edb6a68",source,,MBARI/VARS,,,"","739d6549-2e74-4ff4-aa44-d5e12a769fe2",631,"",text/plain,"",""
"8ee6ce66-1f45-4ce9-92c7-fb2956ef9080",source,,MBARI/VARS,,,"","7422781c-1fa1-405e-b7e7-36b11cb609e7",632,"",text/plain,"",""
"9e6c39f1-b2d6-41dd-9c98-c494491a0ba6",source,,MBARI/VARS,,,"","742a9495-8477-465f-9298-884c05a19fca",633,"",text/plain,"",""
"67720eb8-e92b-492d-920d-1a0fcfd32306",source,,MBARI/VARS,,,"","744f0198-be67-4270-af5c-0cafd9d75d75",634,"",text/plain,"",""
"271dcd99-0b41-4b5c-94a2-2944148ccb8f",source,,MBARI/VARS,,,"","7499dbaf-71a3-4c1b-9e39-ee7f3be3de5a",636,"",text/plain,"",""
"35d9d293-8ed3-4bbb-ae7f-da99c5ade9b4",source,,MBARI/VARS,,,"","74e83d8f-8478-4f0d-addb-a0b2c4f8270c",637,"",text/plain,"",""
"070d9483-1115-47c1-ae93-20ff8f03e429",source,,MBARI/VARS,,,"","7510e888-8f2b-4f89-a174-cc32edbc492d",639,"",text/plain,"",""
c3e03317-af3f-4e4a-81fa-3cfeb0fae168,source,,MBARI/VARS,,,"","75309e39-573e-4c6e-83ae-328d8aea7963",640,"",text/plain,"",""
"2c74a7d6-5f4b-44b4-8364-bc26f569eee5",source,,MBARI/VARS,,,"","75433027-9355-4cb9-9dee-5938bffe95aa",641,"",text/plain,"",""
"3c512a69-b4ec-401f-a7be-0a6479d7e1e6",source,,MBARI/VARS,,,"","755fbcbe-76c0-41d3-b115-9ccab1ae7236",642,"",text/plain,"",""
d428bb11-6d93-4180-872d-66c677b0bf68,source,,MBARI/VARS,,,"","7567d3ef-2840-42ff-b5e4-7d1c122b62b5",643,"",text/plain,"",""
"0a284418-0de2-43a2-829c-5c4c15b00c4f",source,,MBARI/VARS,,,"","75d7f792-df2e-4d3c-b12f-2fcd8b7e5674",644,"",text/plain,"",""
fd08a1c2-5958-4f58-a281-c40334fedd40,source,,MBARI/VARS,,,"","75e1b3f4-ce4c-4144-9b2c-55ab407ddfd5",645,"",text/plain,"",""
b07becbf-f152-45df-9f28-d6060a7dd093,source,,MBARI/VARS,,,"","75f61221-90fb-44b8-b916-d9dfb18d87fa",646,"",text/plain,"",""
"5d05f16e-b58a-4631-ae23-6ff0c6ee3a2e",source,,MBARI/VARS,,,"","762612e0-bb25-4c85-949d-78d5d0f59d70",647,"",text/plain,"",""
"153e093b-e9ac-424d-9f79-240d21692e19",source,,MBARI/VARS,,,"","767b7ac8-9cac-45c5-af6e-a333c2ad7a5e",648,"",text/plain,"",""
"1b03429e-6970-45ab-8da9-86b247521363",source,,MBARI/VARS,,,"","768a7d01-d679-4778-bf66-827833d96174",649,"",text/plain,"",""
"701fad19-a726-4795-b809-743aae11a1cb",source,,MBARI/VARS,,,"","76a487e0-7076-4118-86b8-3dfbb0ca0b5f",650,"",text/plain,"",""
c3f6c1b7-26fd-4e6a-8863-da12efd96edb,source,,MBARI/VARS,,,"","76a6ab9a-9f23-482c-a3af-0b87cdfde63a",651,"",text/plain,"",""
a1fd4ea9-7e3d-4a97-ad7a-821ae0a56185,source,,MBARI/VARS,,,"","76df2da7-1ea7-4ec0-ad67-3b5a80b276c6",652,"",text/plain,"",""
"8bb19bd8-bcc3-41b0-b622-721642e1b252",source,,MBARI/VARS,,,"","773351a0-6174-409c-8774-2e5a77574f06",653,"",text/plain,"",""
"3bf275dc-3130-4822-bf20-66bae7853c9b",source,,MBARI/VARS,,,"","7744d7fe-dc20-4310-b3ef-d0a293b20853",654,"",text/plain,"",""
a6e489e1-8338-48cd-91fa-0fa31344905e,source,,MBARI/VARS,,,"","77632ec4-c383-4e3a-8efc-7c7186076b6d",656,"",text/plain,"",""
"1a2088d5-5d71-42ca-af4b-97f6c587c231",source,,MBARI/VARS,,,"","776c4bf2-d340-43ae-9419-6da9ce86adb7",657,"",text/plain,"",""
d64cf9ec-95c7-44ac-9c78-5237ea02c2f1,source,,MBARI/VARS,,,"","7774c394-62eb-45db-98cc-d331be7d0df4",658,"",text/plain,"",""
ef3ef9e0-ee0d-4594-bc1f-66d4d3c15ec9,source,,MBARI/VARS,,,"","77c3384f-1487-40bf-92af-a3b7173ed34b",659,"",text/plain,"",""
"8dc83f00-006a-4792-8cea-e5dc1c180447",source,,MBARI/VARS,,,"","781c6990-5f69-41cf-b8e4-d75938eaa406",660,"",text/plain,"",""
ba2d2652-9c1f-4281-8908-8d785dc50b8b,source,,MBARI/VARS,,,"","782055bf-f122-439d-8f53-06904b6dfe5a",661,"",text/plain,"",""
"9f5d12a5-42ec-45fe-a275-c61c1b70290e",source,,MBARI/VARS,,,"","78684e80-0308-4c3d-85c9-1dbb04567d41",662,"",text/plain,"",""
"443f4c7b-5bf1-4f04-b961-a124287435fd",source,,MBARI/VARS,,,"","78eda089-3a6f-4e30-a6b6-574471b2b54e",664,"",text/plain,"",""
f9b0c42f-ae9d-4342-9e3a-51aca0db5f45,source,,MBARI/VARS,,,"","791ee66a-293c-4895-88b4-6ed4c7c7b189",666,"",text/plain,"",""
d6a8ae3d-93ba-4542-b4f9-c3474fd3b749,source,,MBARI/VARS,,,"","79383f5f-c405-440e-8a25-cc2749f429aa",667,"",text/plain,"",""
"0a917e72-1f9a-40d4-a79b-82bf5047478b",source,,MBARI/VARS,,,"","795f436d-054b-4883-bd1a-d57bd6035047",668,"",text/plain,"",""
"243833f7-7cf2-455e-be6e-e52316e88369",source,,MBARI/VARS,,,"","797f388b-4ffd-45b5-91d3-59ce6fdd0475",669,"",text/plain,"",""
"9017fd16-e220-4b21-b5fb-18e23d5b7375",source,,MBARI/VARS,,,"","79a7c477-29ae-4aab-82aa-fc047fde1503",670,"",text/plain,"",""
"339084b4-8177-4116-abc6-333ecb198b40",source,,MBARI/VARS,,,"","79c3e93d-5443-4980-b9da-c5ec4927c45f",671,"",text/plain,"",""
"6732b155-95cb-4781-825c-2390d71ca41e",source,,MBARI/VARS,,,"","79e2844a-8ee9-464c-bfae-3f1e62106d30",672,"",text/plain,"",""
e942a835-bda3-4dbc-a71b-673b0b0d6fc8,source,,MBARI/VARS,,,"","79ee7f1d-645b-466b-8440-01e679986b39",673,"",text/plain,"",""
f695dad8-c90f-4b07-99f2-aea514efc280,source,,MBARI/VARS,,,"","7a30e544-2180-43b7-b625-1970b897d930",674,"",text/plain,"",""
b3695c8b-f0de-4783-8fb7-2860372a893f,source,,MBARI/VARS,,,"","7a59e3e8-7531-4807-828a-f4695cdb6bc6",676,"",text/plain,"",""
"6f5f143b-29bf-478a-97e3-6d0c0122f568",source,,MBARI/VARS,,,"","7a60043b-ce17-4343-9cea-3e4a5776ba31",677,"",text/plain,"",""
"0a6d4838-270b-4c1f-a6d6-838287d83cb3",source,,MBARI/VARS,,,"","7a716eed-b89c-4bd2-94c1-68b499beeb28",678,"",text/plain,"",""
fb2d6207-6800-4871-89fa-ba57436671c3,source,,MBARI/VARS,,,"","7b22557a-c8e0-491f-8cc6-83bce920540a",679,"",text/plain,"",""
f4eb50f4-f1fe-4e9c-b8d3-0e8cd7838cc7,source,,MBARI/VARS,,,"","7b4affb9-c544-4bd2-90d2-386dc7e82344",680,"",text/plain,"",""
"28177cd3-c470-4725-8f7f-59a875fbd57e",source,,MBARI/VARS,,,"","7b68c33c-fc33-4688-99fa-09ef769c16d8",681,"",text/plain,"",""
"36addeaf-bfaa-4322-a499-9b313dc436b2",source,,MBARI/VARS,,,"","7b8f3635-ef3f-44fd-8819-6a25930e01a5",682,"",text/plain,"",""
"47ccd6f8-c1d6-4f2a-9d60-2a8ff90d1eac",source,,MBARI/VARS,,,"","7ba90389-3ead-474a-b6c9-ab17e769c418",683,"",text/plain,"",""
"5364dbaf-634e-4cd1-9aef-a9406d0e55a6",source,,MBARI/VARS,,,"","7bb716f9-58d8-4d50-a6ff-9c958c17181f",684,"",text/plain,"",""
"02e36195-67cc-4419-8e5f-43b730a898f1",source,,MBARI/VARS,,,"","7bc0fd0f-cda4-4385-8d04-3784c2bec051",685,"",text/plain,"",""
"94770a7b-5b3b-40ef-b113-bc8e42da72bc",source,,MBARI/VARS,,,"","7c4656b2-e9e1-437c-9363-62bf4aae78c2",686,"",text/plain,"",""
"21541575-930b-4ed5-af5a-5feae31a795b",source,,MBARI/VARS,,,"","7d2eb717-fcff-4bd2-9030-ad20cac3f020",688,"",text/plain,"",""
"78d9a484-aaa3-4e21-a183-db5d52771467",source,,MBARI/VARS,,,"","7d3d51cd-3ff3-44e9-ac92-eccf6e4afd56",690,"",text/plain,"",""
e29c2c6a-ea0f-4482-a8bb-aa2a76b15345,source,,MBARI/VARS,,,"","7d749d77-4e32-4ee0-8707-a4545daddeca",691,"",text/plain,"",""
ef602d42-3c3c-46b7-8f17-b0336665cb48,source,,MBARI/VARS,,,"","7d98544b-b0bb-4c4a-94a0-5623661adcb7",692,"",text/plain,"",""
a2a14d99-ddef-4a9f-bb55-92c3ee3f3668,source,,MBARI/VARS,,,"","7ddee3f4-5e93-47cb-a14c-d76fe66e7d07",693,"",text/plain,"",""
fff36303-0365-4379-aab0-eeb403041971,source,,MBARI/VARS,,,"","7df4ee6c-44fa-4e4b-8099-85e86fa29057",694,"",text/plain,"",""
f1be78b7-40f4-47f4-a187-acf81eb2e02c,source,,MBARI/VARS,,,"","7dfa5da7-08ad-4019-9356-82806633146c",695,"",text/plain,"",""
"91536983-dd31-419a-8e30-45fa8fad1678",source,,MBARI/VARS,,,"","7e2a6d57-1e79-4520-a391-01fcff4bacc2",696,"",text/plain,"",""
"6b9f832c-03d3-4fa2-9c86-3a2a7c1e5e7e",source,,MBARI/VARS,,,"","7ed5408d-460d-425a-bacd-131698c20008",697,"",text/plain,"",""
"9bc0997a-a293-43a4-b554-f7dc1e4b721f",source,,MBARI/VARS,,,"","7f2664e9-1a16-44e0-9361-bcf69d4d8605",698,"",text/plain,"",""
a7c17945-7c6e-4f04-8d78-cbdb06c189cc,source,,MBARI/VARS,,,"","7f483f6b-a829-4ba3-b3a0-74bf249449d8",699,"",text/plain,"",""
e441d1ee-a56f-4a6d-889a-f6bfdb2307d4,source,,MBARI/VARS,,,"","7f5ec348-9df2-44a3-a820-64b4d3526d55",700,"",text/plain,"",""
"392d7c95-83d4-42f9-99bd-c05548fbce30",source,,MBARI/VARS,,,"","802cbc3c-47ce-4942-93fb-7f38ca6674b1",701,"",text/plain,"",""
"5fb63c30-75ca-4a73-9940-f1a4e352a38e",source,,MBARI/VARS,,,"","80419e89-8c76-45a1-bf9a-1e289d038361",702,"",text/plain,"",""
"489e059b-f5cd-448c-80e1-a9eeafc5b4f0",source,,MBARI/VARS,,,"","80b80330-f171-40e1-a6ab-8f517611d4c1",704,"",text/plain,"",""
"999d1e08-98ac-46fe-8304-ce50f63cfd82",source,,MBARI/VARS,,,"","80c3135a-2b12-4daa-9ba3-3bab36abcc78",705,"",text/plain,"",""
"5ddcc124-aea1-499d-878a-1ac6dbeedd8b",source,,MBARI/VARS,,,"","813e8d3a-a699-4758-b639-59e00b9260bd",706,"",text/plain,"",""
"52cf7cc4-7e51-411c-8984-c0f75118c37e",source,,MBARI/VARS,,,"","814261a0-9766-4989-ad13-63fdf4114ab7",707,"",text/plain,"",""
"6dc368a3-40c3-4a22-8ff0-581619295831",source,,MBARI/VARS,,,"","81548a70-8bcb-4dd0-a0ec-72079eb8287c",708,"",text/plain,"",""
"1afd0800-47ce-4f7f-8b4f-8331d1774be5",source,,MBARI/VARS,,,"","818c9b1e-7fce-4207-9557-d24cf8a13188",709,"",text/plain,"",""
daa8787d-58be-4047-ae01-c47cb3f6f531,source,,MBARI/VARS,,,"","81957a95-08cd-44ce-adf6-88ed82bb1842",710,"",text/plain,"",""
"989a9c3e-b92b-46cd-81da-2a8806628689",source,,MBARI/VARS,,,"","81ba7f25-5100-4947-9067-c4e1460c51ae",711,"",text/plain,"",""
"509c9ae5-ea0d-424e-8326-3edb9131f937",source,,MBARI/VARS,,,"","81f7b6ca-731f-4b5b-a70a-d91805a328b1",712,"",text/plain,"",""
f3b7cf0e-9a12-4aea-80be-148500bd4b80,source,,MBARI/VARS,,,"","82491432-f554-4eb6-b49b-b11da6918aba",713,"",text/plain,"",""
e5864735-48ae-4cad-9f70-ae8e6abe0c95,source,,MBARI/VARS,,,"","8251f78d-cbfb-4289-b7b0-59051e2c7933",714,"",text/plain,"",""
ddcb0ffa-2250-4f47-bd60-42b10c1ab400,source,,MBARI/VARS,,,"","825bdaab-1db1-4053-9137-32025e25638a",715,"",text/plain,"",""
"59371f86-0bf0-4dae-a1cf-c93cfe6e1cf7",source,,MBARI/VARS,,,"","82810966-c260-49c2-8dea-4ced82e849cc",716,"",text/plain,"",""
"67f7a272-31b0-408b-b290-fb9336155dd1",source,,MBARI/VARS,,,"","82a2e62b-1781-45ea-9daf-a08fe5413f13",717,"",text/plain,"",""
"5082be2b-f0be-4736-8102-76ac28dbb14f",source,,MBARI/VARS,,,"","82afea24-b1cc-43b3-908c-9783786d4003",718,"",text/plain,"",""
"5373b25b-3af1-4a01-812e-540a8ab781ac",source,,MBARI/VARS,,,"","82b5c05d-b279-4caa-855f-0fcff40a1b2a",719,"",text/plain,"",""
f5234644-1d85-429b-a580-8ba40bd1dac1,source,,MBARI/VARS,,,"","82db33ce-a1b3-4b18-ac0c-000c796ed444",720,"",text/plain,"",""
"83813aee-18c3-4a16-ac18-3cc6b91b9243",source,,MBARI/VARS,,,"","8336343c-6d60-453a-907b-71441092a9ae",721,"",text/plain,"",""
"22877605-cb4c-43b5-b2c0-712f50dfb147",source,,MBARI/VARS,,,"","8384455d-ba76-46f4-af5d-80b44aaaf40a",722,"",text/plain,"",""
"0adaca7e-2357-4636-aa39-11ef652a0e81",source,,MBARI/VARS,,,"","83b42e6f-5029-4314-91bd-28739d9400dd",724,"",text/plain,"",""
"740376d6-4dc9-47e6-92b1-8de9b569c45a",source,,MBARI/VARS,,,"","8520995a-68fd-41ec-bf79-63edf7d24bc3",728,"",text/plain,"",""
"7eaeb467-5834-426f-8995-dff221d8b062",source,,MBARI/VARS,,,"","855cfab3-33df-4d5f-a315-39442897414c",729,"",text/plain,"",""
bea2f097-7da1-4d63-bf0e-5a0bfbbdb3ea,source,,MBARI/VARS,,,"","85767927-9cbf-42b2-9afb-e95dc3438994",730,"",text/plain,"",""
"10865d4c-0c3c-40e5-804c-13215e99e4ff",source,,MBARI/VARS,,,"","85803be1-d861-4945-acd3-4855f687f573",731,"",text/plain,"",""
c4a4eebc-e040-44ff-9561-175115bf8c34,source,,MBARI/VARS,,,"","85aa987a-37f4-4ab8-8986-2ba88c176b6d",732,"",text/plain,"",""
"4034ee4f-e567-4021-8fc1-12307debdf13",source,,MBARI/VARS,,,"","87008764-de03-408d-a939-84168f44dd4b",733,"",text/plain,"",""
e135b6cd-db68-4ce4-99c7-765877f75057,source,,MBARI/VARS,,,"","870acb27-869d-4ff6-9e63-b8578fd76130",734,"",text/plain,"",""
e8519d34-4f40-446c-8406-60c150ee139a,source,,MBARI/VARS,,,"","8715f0df-e769-4370-83a1-338772007c42",735,"",text/plain,"",""
e856e43f-ddb1-418a-8f7d-03b4435b6c30,source,,MBARI/VARS,,,"","875461bb-52e5-4bb4-91c3-cbcf97fecd04",736,"",text/plain,"",""
"9eebfc62-7487-44ac-975a-ea3be4c9488c",source,,MBARI/VARS,,,"","87675f67-b145-4834-ab02-cbf1c3075a35",737,"",text/plain,"",""
"90ad50f1-1734-4cfe-b9a5-a4fd2889a528",source,,MBARI/VARS,,,"","879c1db7-4d33-47be-9bd5-4b1a112db797",738,"",text/plain,"",""
"1645b6f3-2e54-484a-b49b-dd2649e56a91",source,,MBARI/VARS,,,"","87f9b9d3-0594-448e-a30f-4bedbdde50f8",739,"",text/plain,"",""
ecb3855a-c00f-4554-b82d-704d64491dec,source,,MBARI/VARS,,,"","881b07f8-3948-4bf1-9bbd-4f6654a7ec7a",740,"",text/plain,"",""
"6adc5185-b01c-4e72-84cf-31a24f03f290",source,,MBARI/VARS,,,"","884b7b1f-c476-4187-8baa-4362544b2a1a",741,"",text/plain,"",""
c8c364f5-c4e8-4f06-988e-8c9ab7bbf3d2,source,,MBARI/VARS,,,"","886e794b-ee2a-4b26-b61f-d43d33ea32b8",742,"",text/plain,"",""
"8e0b3646-baac-4d4b-b2d0-21da1f24840c",source,,MBARI/VARS,,,"","892da162-6815-42ca-8afc-4865db5cc43e",744,"",text/plain,"",""
b238ed9d-f54c-4e99-88b7-1bd5baf2a566,source,,MBARI/VARS,,,"","8935ac81-78bd-4e8a-8232-105fac6a9910",745,"",text/plain,"",""
"76944578-7437-496e-87b9-a8686ca45e1d",source,,MBARI/VARS,,,"","898fedf3-daa4-4b9f-a84e-38548b33769a",746,"",text/plain,"",""
eb247933-e79e-4578-ad64-691603c6391a,source,,MBARI/VARS,,,"","89d0f118-eec7-4de4-97a5-a07550694ce8",747,"",text/plain,"",""
"6432d87c-6a1c-4110-a203-3cb28804621b",source,,MBARI/VARS,,,"","89fb8a8b-4b2d-4ba6-88df-39789495ad3e",748,"",text/plain,"",""
fd19b53e-3ecd-4c15-b8ef-8b7b2a95a8dc,source,,MBARI/VARS,,,"","8a158392-ca99-4427-bdee-0d9b9df79f56",749,"",text/plain,"",""
dd1d53cf-5a6b-4a36-b67b-54e43202aec9,source,,MBARI/VARS,,,"","8a9f19bc-232e-4795-a4f6-2871377b6579",750,"",text/plain,"",""
d883823c-06ae-4648-97c6-4581762fc471,source,,MBARI/VARS,,,"","8aab380b-cd71-4384-817a-943f82593fb4",751,"",text/plain,"",""
"27e72a11-47e1-4df1-a8d8-6d1f6e5454be",source,,MBARI/VARS,,,"","8ae96286-db34-4c75-8841-6efff62a0a4d",752,"",text/plain,"",""
a0c62ae5-397f-4917-b585-6ae224de9fbe,source,,MBARI/VARS,,,"","8b2ba55f-08b2-431c-b5b4-4a3f6d91df20",753,"",text/plain,"",""
aefda646-42ef-45d0-bec3-dcd2422e9a92,source,,MBARI/VARS,,,"","8b58b718-aef5-4011-806b-e7e3b0dc11f6",754,"",text/plain,"",""
"8e7343a2-ed5c-4436-80af-c4a93dbfc37c",source,,MBARI/VARS,,,"","8b854f48-207e-4711-a95d-c3004dbfd20c",755,"",text/plain,"",""
b54e73ba-99a2-45b1-a33d-8e3464497430,source,,MBARI/VARS,,,"","8be18084-0538-42dc-a08f-cac7604e48ee",756,"",text/plain,"",""
d2a1882b-e3a2-45a8-b5fd-904d3f057173,source,,MBARI/VARS,,,"","8bfec9c1-264e-4789-9f7b-91394cb863d3",757,"",text/plain,"",""
"98e0baa2-0a73-4987-a6ef-b9566cee366d",source,,MBARI/VARS,,,"","8c3b56b6-4ca7-452e-b225-5faa14d5cf47",758,"",text/plain,"",""
afa36215-7d69-4cab-b7a0-2f6a12741abb,source,,MBARI/VARS,,,"","8c5cddf7-2a7a-4baa-9a6e-fbbb103c83c9",760,"",text/plain,"",""
"31045d21-ea05-4922-a6da-42f44c0812f3",source,,MBARI/VARS,,,"","8c6ccba8-ce04-4a98-a665-6b1192770dde",761,"",text/plain,"",""
"1182bfd4-0893-4585-b522-0ae32b7609c9",source,,MBARI/VARS,,,"","8c6dacbd-c43d-492d-804a-cc970ca029f1",762,"",text/plain,"",""
"1187758b-4ea6-421e-ba17-00d8cf0a479b",source,,MBARI/VARS,,,"","8c809974-907f-48e7-95f6-df3ecb86d2be",763,"",text/plain,"",""
"3f12fda9-c693-4345-a3b4-1782bf3bcad8",source,,MBARI/VARS,,,"","8ca0d6cd-926d-4ab0-a268-af47cd28628a",764,"",text/plain,"",""
"1aadfa2b-0bea-49fb-b08c-5fa1ffc6c8d4",source,,MBARI/VARS,,,"","8cacf586-b4ee-4294-868a-436c4b48d31d",765,"",text/plain,"",""
"5e329d1c-ce20-4771-98e1-51f9fac3f360",source,,MBARI/VARS,,,"","8ccae8ce-d67b-4cea-bd26-7aa5918a2acb",766,"",text/plain,"",""
"027d7893-c2af-43a3-814f-364f6c989c4f",source,,MBARI/VARS,,,"","8ce7cad7-0d3b-4ef9-861f-d5bdc2732dd3",767,"",text/plain,"",""
"304d8aac-8fb3-4af2-b787-c91f8b51b432",source,,MBARI/VARS,,,"","8d447766-f05f-4883-9694-cd079cbf1c40",768,"",text/plain,"",""
"5231dfe9-bf7d-4d78-8969-599f976d74dd",source,,MBARI/VARS,,,"","8d63cda5-c646-4720-b6b0-9dbd98931686",769,"",text/plain,"",""
"39e2a537-efe2-402f-bcb3-2b496641f582",source,,MBARI/VARS,,,"","8d64fb53-47cc-4de6-8e3f-96621a57a944",770,"",text/plain,"",""
"5df1ac18-21cd-4615-bb11-0811afca438d",source,,MBARI/VARS,,,"","8d85276a-e424-482e-a713-db97802ed2fc",771,"",text/plain,"",""
d72f923d-9d5c-4d6a-89a1-85d1f1520b3a,source,,MBARI/VARS,,,"","8da4575c-3b31-45c5-926d-2010cb5827f5",772,"",text/plain,"",""
c0215b4a-8732-4c58-a21c-b73a4f90e7d5,source,,MBARI/VARS,,,"","8dc58949-2b6d-4463-a5f1-ad624de7eaf8",773,"",text/plain,"",""
"5d11851d-0854-46c3-925d-c6faf607833a",source,,MBARI/VARS,,,"","8deec5ec-dde1-496a-a045-91028ab36495",775,"",text/plain,"",""
"1388e470-e7b5-441e-ab56-74f7972dd638",source,,MBARI/VARS,,,"","8e1363c0-5d20-4b4d-9799-0625f43552ef",776,"",text/plain,"",""
"613f5065-4bf5-41af-aaee-0dc6f617ebe9",source,,MBARI/VARS,,,"","8e36d657-6816-4824-a978-124142981103",777,"",text/plain,"",""
c2a88d87-63ae-4341-8408-f11f7b580da7,source,,MBARI/VARS,,,"","8e3dc2e4-0df1-4c63-a8d3-c88b72180431",778,"",text/plain,"",""
"572c705e-4d1c-44c9-b467-01826395efdc",source,,MBARI/VARS,,,"","8eaaa26b-0467-4d6a-9a06-f5f0487926c2",779,"",text/plain,"",""
"0bddcc0e-4779-41d0-adeb-9460dfd2336d",source,,MBARI/VARS,,,"","8ebc614a-a660-4818-980c-ca3eb7a7a60f",780,"",text/plain,"",""
"08dd2443-3b04-4196-a528-bf13580defaf",source,,MBARI/VARS,,,"","8ee95d6f-e2f3-418d-9f5c-fb85ac7b89e9",781,"",text/plain,"",""
"88bb3848-1a34-4d68-aa07-de9733099714",source,,MBARI/VARS,,,"","8f4bba11-ede3-4a9a-812b-4f2513f209d6",782,"",text/plain,"",""
"42e2644e-2945-4cde-b511-402266dc383f",source,,MBARI/VARS,,,"","8fa04e9c-50c0-405a-bec4-f5bbaf7c53d4",783,"",text/plain,"",""
f1ab01c0-ac8b-493a-8c38-bf9bd22ed5f7,source,,MBARI/VARS,,,"","8fa223a0-f698-4fcd-a76c-a0f8ba3342bf",784,"",text/plain,"",""
"642b2504-865c-4072-9838-0525508759b4",source,,MBARI/VARS,,,"","8fac2357-0f67-4734-b628-55f211178ec4",785,"",text/plain,"",""
"26fe5ccf-bf09-4d9c-a7be-85f5a9626478",source,,MBARI/VARS,,,"","902b4642-e052-4d33-bfc7-4ed6d4b78a13",786,"",text/plain,"",""
"3c11e152-16fc-4897-8e8f-fddf15168c7f",source,,MBARI/VARS,,,"","9039cdc2-5fc7-4348-899c-3f70adec2956",787,"",text/plain,"",""
